0.0,0.12533323356430426,0.2486898871648548,0.3681245526846779,0.4817536741017153,0.5877852522924731,0.6845471059286886,0.7705132427757893,0.8443279255020151,0.9048270524660196,0.9510565162951535,0.9822872507286886,0.9715887775961445,0.9715887775961445,0.9822872507286887,0.9510565162951536,0.9048270524660195,0.844327925502015,0.7705132427757893,0.6845471059286888,0.5877852522924732,0.4817536741017152,0.36812455268467814,0.24868988716485524,0.12533323356430454,-0.0,-0.12533323356430426,-0.2486898871648548,-0.3681245526846779,-0.4817536741017153,-0.5877852522924731,-0.6845471059286886,-0.7705132427757893,-0.8443279255020151,-0.9048270524660196,-0.9510565162951535,-0.9822872507286886,-0.9715887775961445,-0.9715887775961445,-0.9822872507286887,-0.9510565162951536,-0.9048270524660195,-0.844327925502015,-0.7705132427757893,-0.6845471059286888,-0.5877852522924732,-0.4817536741017152,-0.36812455268467814,-0.24868988716485524,-0.12533323356430454
0,0.12271524267688627,0.2460718962774368,0.36550656179725993,0.47913568321429734,0.5851672614050552,0.6819291150412706,0.7678952518883713,0.8417099346145971,0.9022090615786016,0.9484385254077355,0.9796692598412706,0.9689707867087265,0.9689707867087265,0.9796692598412707,0.9484385254077357,0.9022090615786015,0.841709934614597,0.7678952518883713,0.6819291150412709,0.5851672614050553,0.4791356832142972,0.36550656179726015,0.24607189627743725,0.12271524267688655,0,-0.12271524267688627,-0.2460718962774368,-0.36550656179725993,-0.47913568321429734,-0.5851672614050552,-0.6819291150412706,-0.7678952518883713,-0.8417099346145971,-0.9022090615786016,-0.9484385254077355,-0.9796692598412706,-0.9689707867087265,-0.9689707867087265,-0.9796692598412707,-0.9484385254077357,-0.9022090615786015,-0.841709934614597,-0.7678952518883713,-0.6819291150412709,-0.5851672614050553,-0.4791356832142972,-0.36550656179726015,-0.24607189627743725,-0.12271524267688655
0,0.12009726973288468,0.2434539233334352,0.36288858885325836,0.47651771027029577,0.5825492884610536,0.6793111420972691,0.7652772789443697,0.8390919616705955,0.8995910886346,0.945820552463734,0.9770512868972691,0.9663528137647249,0.9663528137647249,0.9770512868972692,0.9458205524637341,0.8995910886345999,0.8390919616705954,0.7652772789443697,0.6793111420972693,0.5825492884610537,0.47651771027029566,0.3628885888532586,0.24345392333343566,0.12009726973288495,0,-0.12009726973288468,-0.2434539233334352,-0.36288858885325836,-0.47651771027029577,-0.5825492884610536,-0.6793111420972691,-0.7652772789443697,-0.8390919616705955,-0.8995910886346,-0.945820552463734,-0.9770512868972691,-0.9663528137647249,-0.9663528137647249,-0.9770512868972692,-0.9458205524637341,-0.8995910886345999,-0.8390919616705954,-0.7652772789443697,-0.6793111420972693,-0.5825492884610537,-0.47651771027029566,-0.3628885888532586,-0.24345392333343566,-0.12009726973288495
0,0.11747933267559292,0.24083598627614347,0.36027065179596657,0.47389977321300397,0.5799313514037618,0.6766932050399773,0.762659341887078,0.8364740246133038,0.8969731515773083,0.9432026154064422,0.9744333498399773,0.9637348767074332,0.9637348767074332,0.9744333498399774,0.9432026154064423,0.8969731515773082,0.8364740246133037,0.762659341887078,0.6766932050399775,0.579931351403762,0.47389977321300386,0.3602706517959668,0.24083598627614392,0.1174793326755932,0,-0.11747933267559292,-0.24083598627614347,-0.36027065179596657,-0.47389977321300397,-0.5799313514037618,-0.6766932050399773,-0.762659341887078,-0.8364740246133038,-0.8969731515773083,-0.9432026154064422,-0.9744333498399773,-0.9637348767074332,-0.9637348767074332,-0.9744333498399774,-0.9432026154064423,-0.8969731515773082,-0.8364740246133037,-0.762659341887078,-0.6766932050399775,-0.579931351403762,-0.47389977321300386,-0.3602706517959668,-0.24083598627614392,-0.1174793326755932
0,0.11486144944805847,0.238218103048609,0.35765276856843214,0.47128188998546955,0.5773134681762273,0.6740753218124428,0.7600414586595434,0.8338561413857692,0.8943552683497737,0.9405847321789077,0.9718154666124428,0.9611169934798987,0.9611169934798987,0.9718154666124429,0.9405847321789078,0.8943552683497736,0.8338561413857691,0.7600414586595434,0.674075321812443,0.5773134681762274,0.47128188998546944,0.35765276856843237,0.23821810304860944,0.11486144944805875,0,-0.11486144944805847,-0.238218103048609,-0.35765276856843214,-0.47128188998546955,-0.5773134681762273,-0.6740753218124428,-0.7600414586595434,-0.8338561413857692,-0.8943552683497737,-0.9405847321789077,-0.9718154666124428,-0.9611169934798987,-0.9611169934798987,-0.9718154666124429,-0.9405847321789078,-0.8943552683497736,-0.8338561413857691,-0.7600414586595434,-0.674075321812443,-0.5773134681762274,-0.47128188998546944,-0.35765276856843237,-0.23821810304860944,-0.11486144944805875
0,0.11224363799295982,0.23560029159351037,0.3550349571133335,0.4686640785303709,0.5746956567211287,0.6714575103573441,0.7574236472044448,0.8312383299306706,0.8917374568946751,0.937966920723809,0.9691976551573441,0.9584991820248,0.9584991820248,0.9691976551573442,0.9379669207238092,0.891737456894675,0.8312383299306705,0.7574236472044448,0.6714575103573444,0.5746956567211288,0.4686640785303708,0.3550349571133337,0.2356002915935108,0.1122436379929601,0,-0.11224363799295982,-0.23560029159351037,-0.3550349571133335,-0.4686640785303709,-0.5746956567211287,-0.6714575103573441,-0.7574236472044448,-0.8312383299306706,-0.8917374568946751,-0.937966920723809,-0.9691976551573441,-0.9584991820248,-0.9584991820248,-0.9691976551573442,-0.9379669207238092,-0.891737456894675,-0.8312383299306705,-0.7574236472044448,-0.6714575103573444,-0.5746956567211288,-0.4686640785303708,-0.3550349571133337,-0.2356002915935108,-0.1122436379929601
0,0.10962591625248358,0.23298256985303412,0.35241723537285724,0.46604635678989464,0.5720779349806525,0.668839788616868,0.7548059254639686,0.8286206081901945,0.889119735154199,0.9353491989833329,0.966579933416868,0.9558814602843239,0.9558814602843239,0.9665799334168681,0.935349198983333,0.8891197351541988,0.8286206081901943,0.7548059254639686,0.6688397886168682,0.5720779349806526,0.46604635678989453,0.35241723537285746,0.23298256985303456,0.10962591625248386,0,-0.10962591625248358,-0.23298256985303412,-0.35241723537285724,-0.46604635678989464,-0.5720779349806525,-0.668839788616868,-0.7548059254639686,-0.8286206081901945,-0.889119735154199,-0.9353491989833329,-0.966579933416868,-0.9558814602843239,-0.9558814602843239,-0.9665799334168681,-0.935349198983333,-0.8891197351541988,-0.8286206081901943,-0.7548059254639686,-0.6688397886168682,-0.5720779349806526,-0.46604635678989453,-0.35241723537285746,-0.23298256985303456,-0.10962591625248386
0,0.10700830216820147,0.230364955768752,0.3497996212885751,0.4634287427056125,0.5694603208963703,0.6662221745325858,0.7521883113796864,0.8260029941059123,0.8865021210699168,0.9327315848990507,0.9639623193325858,0.9532638462000417,0.9532638462000417,0.9639623193325859,0.9327315848990508,0.8865021210699167,0.8260029941059122,0.7521883113796864,0.666222174532586,0.5694603208963704,0.4634287427056124,0.34979962128857534,0.23036495576875243,0.10700830216820174,0,-0.10700830216820147,-0.230364955768752,-0.3497996212885751,-0.4634287427056125,-0.5694603208963703,-0.6662221745325858,-0.7521883113796864,-0.8260029941059123,-0.8865021210699168,-0.9327315848990507,-0.9639623193325858,-0.9532638462000417,-0.9532638462000417,-0.9639623193325859,-0.9327315848990508,-0.8865021210699167,-0.8260029941059122,-0.7521883113796864,-0.666222174532586,-0.5694603208963704,-0.4634287427056124,-0.34979962128857534,-0.23036495576875243,-0.10700830216820174
0,0.1043908136809473,0.22774746728149783,0.347182132801321,0.4608112542183584,0.5668428324091161,0.6636046860453316,0.7495708228924323,0.8233855056186581,0.8838846325826626,0.9301140964117965,0.9613448308453316,0.9506463577127875,0.9506463577127875,0.9613448308453317,0.9301140964117967,0.8838846325826625,0.823385505618658,0.7495708228924323,0.6636046860453318,0.5668428324091163,0.4608112542183583,0.3471821328013212,0.22774746728149828,0.10439081368094758,0,-0.1043908136809473,-0.22774746728149783,-0.347182132801321,-0.4608112542183584,-0.5668428324091161,-0.6636046860453316,-0.7495708228924323,-0.8233855056186581,-0.8838846325826626,-0.9301140964117965,-0.9613448308453316,-0.9506463577127875,-0.9506463577127875,-0.9613448308453317,-0.9301140964117967,-0.8838846325826625,-0.823385505618658,-0.7495708228924323,-0.6636046860453318,-0.5668428324091163,-0.4608112542183583,-0.3471821328013212,-0.22774746728149828,-0.10439081368094758
0,0.10177346873069411,0.22513012233124463,0.34456478785106776,0.45819390926810516,0.564225487458863,0.6609873410950785,0.7469534779421791,0.820768160668405,0.8812672876324095,0.9274967514615434,0.9587274858950785,0.9480290127625344,0.9480290127625344,0.9587274858950786,0.9274967514615435,0.8812672876324094,0.8207681606684049,0.7469534779421791,0.6609873410950787,0.5642254874588631,0.45819390926810505,0.344564787851068,0.22513012233124507,0.10177346873069439,0,-0.10177346873069411,-0.22513012233124463,-0.34456478785106776,-0.45819390926810516,-0.564225487458863,-0.6609873410950785,-0.7469534779421791,-0.820768160668405,-0.8812672876324095,-0.9274967514615434,-0.9587274858950785,-0.9480290127625344,-0.9480290127625344,-0.9587274858950786,-0.9274967514615435,-0.8812672876324094,-0.8207681606684049,-0.7469534779421791,-0.6609873410950787,-0.5642254874588631,-0.45819390926810505,-0.344564787851068,-0.22513012233124507,-0.10177346873069439
